trial,model,loss,acc,f1,hidden_size,num_layers,sequence_length,batch_size,learning_rate,epochs,mode
27,MLP,0.6909880638122559,0.532953620829943,0.3476645435244161,190,2,4,64,0.0114040523821641,182,UP/DOWN
28,MLP,0.6913160085678101,0.532953620829943,0.3476645435244161,157,2,4,256,0.0192779397806741,77,UP/DOWN
29,MLP,46.78218078613281,0.5321782178217822,0.3473344103392569,242,1,21,32,0.0512564593558622,139,UP/DOWN
30,MLP,0.6934565305709839,0.5285481239804242,0.3622858171346292,231,3,7,32,0.0004389759318926,162,UP/DOWN
31,MLP,0.6909804940223694,0.532953620829943,0.3476645435244161,181,2,4,64,0.0073920484387198,184,UP/DOWN
32,MLP,0.69100022315979,0.532953620829943,0.3476645435244161,192,2,4,64,0.0073343989166262,185,UP/DOWN
33,MLP,0.6910662055015564,0.5324036095159967,0.3474304068522484,51,2,14,64,0.0028977568025626,174,UP/DOWN
34,MLP,0.6922304630279541,0.531326281529699,0.346971307120085,156,2,4,64,0.0012512062038591,16,UP/DOWN
35,MLP,0.6932201981544495,0.5264442636289667,0.3554614003849509,131,3,4,128,0.004963956253724,148,UP/DOWN
36,MLP,0.6930291056632996,0.5385892116182572,0.3803045662742428,280,1,28,256,0.0018529092656444,160,UP/DOWN
37,MLP,0.6929879784584045,0.5324036095159967,0.3474304068522484,77,2,14,128,0.0079041311566819,171,UP/DOWN
38,MLP,0.6936670541763306,0.5231895850284785,0.384739849233524,256,3,4,64,0.0006847239872762,189,UP/DOWN
39,MLP,0.691033124923706,0.5321782178217822,0.3473344103392569,169,1,21,32,0.0033773037203747,107,UP/DOWN
40,MLP,46.80498123168945,0.5319502074688797,0.347237269772481,243,2,28,128,0.0162121672792899,121,UP/DOWN
41,MLP,0.6909896731376648,0.532953620829943,0.3476645435244161,189,2,4,64,0.0111321973344354,179,UP/DOWN
42,MLP,0.6910498738288879,0.532953620829943,0.3476645435244161,210,2,4,64,0.010304187389845,194,UP/DOWN
43,MLP,0.6909769773483276,0.532953620829943,0.3476645435244161,183,3,4,64,0.0052761241602357,183,UP/DOWN
44,MLP,0.718445360660553,0.532953620829943,0.3476645435244161,143,1,4,64,0.0063499068308503,155,UP/DOWN
45,MLP,0.6967056393623352,0.5223759153783564,0.392648025748074,218,3,4,64,0.0043578903334086,168,UP/DOWN
46,MLP,0.6909722685813904,0.532953620829943,0.3476645435244161,179,3,4,32,0.0035248036756049,138,UP/DOWN
47,MLP,0.6907408237457275,0.532626427406199,0.3475252794039383,181,3,7,64,0.0021275874754212,190,UP/DOWN
48,MLP,0.691093385219574,0.532626427406199,0.3475252794039383,164,3,7,32,0.0017417153690082,191,UP/DOWN
49,MLP,0.6920350790023804,0.532626427406199,0.3475252794039383,203,3,7,256,0.0021978361295348,200,UP/DOWN
50,MLP,0.6908336281776428,0.532626427406199,0.3475252794039383,181,3,7,32,0.0034488461455252,153,UP/DOWN
51,MLP,0.691006064414978,0.532626427406199,0.3475252794039383,180,3,7,32,0.0035397302984881,150,UP/DOWN
52,MLP,0.6910495162010193,0.532626427406199,0.3475252794039383,145,3,7,32,0.0012469861534637,155,UP/DOWN
53,MLP,0.6910269856452942,0.532626427406199,0.3475252794039383,200,3,7,32,0.0052539136129894,170,UP/DOWN
54,MLP,0.6915377974510193,0.532626427406199,0.3475252794039383,216,3,7,32,0.000790177195881,178,UP/DOWN
55,MLP,0.6910530924797058,0.532626427406199,0.3475252794039383,180,3,7,32,0.0034161315575806,142,UP/DOWN
56,MLP,0.6910366415977478,0.532626427406199,0.3475252794039383,162,3,7,32,0.0021190092401546,63,UP/DOWN
57,MLP,0.6910466551780701,0.5324036095159967,0.3474304068522484,172,3,14,128,0.0057897383427956,162,UP/DOWN
58,MLP,0.691200315952301,0.5319502074688797,0.347237269772481,198,3,28,64,0.0028327225385608,116,UP/DOWN
59,MLP,0.6967060565948486,0.5363036303630363,0.394833450017236,147,3,21,32,0.0003893952794619,134,UP/DOWN
60,MLP,0.6915037631988525,0.5261011419249593,0.3924641626814255,233,3,7,32,0.0013122615512426,126,UP/DOWN
61,MLP,0.6913554668426514,0.532953620829943,0.3476645435244161,183,3,4,64,0.0040724147620671,185,UP/DOWN
62,MLP,0.6909939050674438,0.532953620829943,0.3476645435244161,182,3,4,64,0.0040385365411034,191,UP/DOWN
63,MLP,0.6910534501075745,0.532953620829943,0.3476645435244161,167,1,4,64,0.0067386503390407,185,UP/DOWN
64,MLP,0.6931755542755127,0.5337672904800651,0.3511536048250451,209,3,4,64,0.0014939896662784,173,UP/DOWN
65,MLP,0.7046475410461426,0.532953620829943,0.3476645435244161,194,1,4,64,0.0021256104937734,178,UP/DOWN
66,MLP,0.6918575763702393,0.5191212367778681,0.5063072774814663,175,3,4,32,0.0027472854134196,167,UP/DOWN
67,MLP,0.6909242272377014,0.532953620829943,0.3476645435244161,217,1,4,256,0.0089859786317063,145,UP/DOWN
68,MLP,0.7044351696968079,0.532139951179821,0.3550499450125718,220,1,4,256,0.0009015710707791,144,UP/DOWN
69,MLP,0.6943632960319519,0.5285481239804242,0.472384288007529,235,1,7,256,0.0144330668746636,155,UP/DOWN
70,MLP,0.6937795877456665,0.5176374077112387,0.4893302327171999,248,1,14,256,0.0048402798246718,149,UP/DOWN
71,MLP,0.7043214440345764,0.5256305939788446,0.4419140641734139,189,1,4,256,0.0088786098759235,196,UP/DOWN
72,MLP,0.6915891170501709,0.5256305939788446,0.3622869155725967,206,1,4,256,0.0058407081905348,161,UP/DOWN
73,MLP,0.6961349248886108,0.5337672904800651,0.3661510129908003,216,1,4,32,0.0001033230941273,137,UP/DOWN
74,MLP,0.690977931022644,0.532953620829943,0.3476645435244161,197,3,4,64,0.0077668459840831,188,UP/DOWN
75,MLP,0.6957765221595764,0.5101708706265257,0.5064296540608623,198,3,4,32,0.0033572758368769,188,UP/DOWN
76,MLP,0.6910775303840637,0.5321782178217822,0.3473344103392569,260,3,21,64,0.0024016976710753,176,UP/DOWN
77,MLP,46.70463562011719,0.532953620829943,0.3476645435244161,226,3,4,128,0.035346911270888,166,UP/DOWN
78,MLP,0.6911287903785706,0.5319502074688797,0.347237269772481,185,3,28,32,0.008399570307074,102,UP/DOWN
79,MLP,0.690994143486023,0.532953620829943,0.3476645435244161,210,3,4,64,0.0126137262812172,126,UP/DOWN
80,MLP,0.6912672519683838,0.532953620829943,0.3476645435244161,152,3,4,256,0.0040024936731526,85,UP/DOWN
81,MLP,0.7061881422996521,0.5305126118795769,0.3573183541372688,195,1,4,64,0.0067904190588847,182,UP/DOWN
82,MLP,0.6909928321838379,0.532953620829943,0.3476645435244161,162,3,4,64,0.0097447182136662,193,UP/DOWN
83,MLP,0.6911713480949402,0.532953620829943,0.3476645435244161,177,1,4,64,0.0168090655144604,197,UP/DOWN
84,MLP,0.6909860968589783,0.532953620829943,0.3476645435244161,203,3,4,64,0.0053089022260383,181,UP/DOWN
85,MLP,0.6905323266983032,0.532626427406199,0.3475252794039383,188,1,7,64,0.0075675769354761,158,UP/DOWN
86,MLP,0.6910568475723267,0.532626427406199,0.3475252794039383,186,1,7,32,0.0046203800898611,174,UP/DOWN
87,MLP,0.7105472087860107,0.533442088091354,0.3525755835638292,172,1,7,64,0.0015386723171344,152,UP/DOWN
88,MLP,0.6913418173789978,0.532626427406199,0.3475252794039383,223,1,7,32,0.0028542832519795,145,UP/DOWN
89,MLP,0.6910272836685181,0.532626427406199,0.3475252794039383,213,1,7,64,0.007740614771957,158,UP/DOWN
90,MLP,0.695218026638031,0.532626427406199,0.3475252794039383,190,1,7,32,0.0036101099273537,171,UP/DOWN
91,MLP,0.6909937262535095,0.532953620829943,0.3476645435244161,179,3,4,64,0.0057029102083745,164,UP/DOWN
92,MLP,0.6909966468811035,0.532953620829943,0.3476645435244161,201,1,4,64,0.0100246432109182,187,UP/DOWN
93,MLP,0.6910366415977478,0.5324036095159967,0.3474304068522484,168,2,14,64,0.0072883151832947,152,UP/DOWN
94,MLP,0.692674458026886,0.532626427406199,0.3475252794039383,137,3,7,64,0.0018912411464245,133,UP/DOWN
95,MLP,0.6908650398254395,0.532953620829943,0.3476645435244161,195,1,4,128,0.0117418236858859,158,UP/DOWN
96,MLP,46.78218078613281,0.5321782178217822,0.3473344103392569,194,1,21,128,0.0260120434205166,140,UP/DOWN
97,MLP,0.6936215758323669,0.4763485477178423,0.4741452106275429,75,1,28,128,0.014591018636938,145,UP/DOWN
98,MLP,0.6988961100578308,0.532953620829943,0.3476645435244161,159,1,4,128,0.0116908696344095,159,UP/DOWN
99,MLP,0.692135214805603,0.4987794955248169,0.4681358085057355,204,1,4,128,0.0024072390813459,168,UP/DOWN
0,MLP,25.9751033782959,0.7402489626556017,0.4253695755841679,199,1,28,32,0.0520150652212057,34,MIN
1,MLP,0.573414146900177,0.7398042414355628,0.4252226910454758,70,1,7,256,0.0424467498871047,73,MIN
2,MLP,0.5789380073547363,0.7399507793273175,0.4252710985384252,104,3,14,64,0.0075478477273459,106,MIN
3,MLP,0.581710159778595,0.7398042414355628,0.4252226910454758,156,3,7,128,0.0060521826141882,49,MIN
4,MLP,25.99009895324707,0.7400990099009901,0.4253200568990042,268,1,21,32,0.0399641990208064,112,MIN
5,MLP,0.5740067958831787,0.7399507793273175,0.4252710985384252,128,2,14,256,0.0290829005459768,112,MIN
6,MLP,0.5791940689086914,0.7399507793273175,0.4252710985384252,267,3,14,32,0.0009398228163284,153,MIN
7,MLP,0.5760574340820312,0.7400990099009901,0.4253200568990042,176,1,21,64,0.0007684788367958,129,MIN
8,MLP,74.02489471435547,0.2597510373443983,0.2061923583662714,230,1,28,128,0.0208302127600669,109,MIN
9,MLP,0.5757037401199341,0.7399507793273175,0.4252710985384252,238,2,14,32,0.0108116074018241,51,MIN
10,MLP,0.5814769268035889,0.7396257119609438,0.4251637043966323,58,2,4,256,0.0001135040731677,199,MIN
11,MLP,26.019577026367188,0.7398042414355628,0.4252226910454758,116,2,7,256,0.0797518680325336,72,MIN
12,MLP,0.5762244462966919,0.7398042414355628,0.4252226910454758,65,2,7,256,0.0027398135408668,82,MIN
13,MLP,0.5745299458503723,0.7396257119609438,0.4251637043966323,108,1,4,256,0.0976331986221541,11,MIN
14,MLP,0.5735938549041748,0.7398042414355628,0.4252226910454758,139,2,7,256,0.0259398344450625,155,MIN
15,MLP,0.5735471844673157,0.7398042414355628,0.4252226910454758,83,2,7,256,0.0180342978985292,168,MIN
16,MLP,0.5779191255569458,0.7398042414355628,0.4252226910454758,81,1,7,256,0.0027604678933176,189,MIN
17,MLP,0.5735025405883789,0.7398042414355628,0.4252226910454758,83,3,7,256,0.0136631695390195,154,MIN
18,MLP,0.5748187303543091,0.7398042414355628,0.4252226910454758,51,3,7,128,0.0011991548325089,84,MIN
19,MLP,0.5736960172653198,0.7398042414355628,0.4252226910454758,91,3,7,64,0.0121667950517148,130,MIN
20,MLP,0.5745430588722229,0.7400990099009901,0.4253200568990042,154,3,21,256,0.0053823145505746,134,MIN
21,MLP,0.5756416916847229,0.7398042414355628,0.4252226910454758,81,2,7,256,0.0165326816588057,163,MIN
22,MLP,0.5732370018959045,0.7398042414355628,0.4252226910454758,79,1,7,256,0.051635948563515,160,MIN
23,MLP,0.573790967464447,0.7398042414355628,0.4252226910454758,71,1,7,256,0.0539163063939368,178,MIN
24,MLP,0.5733410120010376,0.7398042414355628,0.4252226910454758,98,1,7,256,0.038935982911207,149,MIN
25,MLP,25.9751033782959,0.7402489626556017,0.4253695755841679,102,1,28,256,0.0424818535134086,140,MIN
26,MLP,0.5807687640190125,0.7396257119609438,0.4251637043966323,50,1,4,256,0.0001068032112749,91,MIN
27,MLP,0.5760801434516907,0.7398042414355628,0.4252226910454758,123,1,7,128,0.0721187536615522,65,MIN
28,MLP,0.5745370984077454,0.7398042414355628,0.4252226910454758,183,1,7,64,0.0309435189537929,180,MIN
29,MLP,26.019577026367188,0.7398042414355628,0.4252226910454758,202,1,7,32,0.0678422940672672,26,MIN
30,MLP,0.5785356760025024,0.7402489626556017,0.4253695755841679,149,1,28,256,0.0002725465696248,94,MIN
31,MLP,0.5734803676605225,0.7398042414355628,0.4252226910454758,94,1,7,256,0.0456128958311461,146,MIN
32,MLP,0.5736873745918274,0.7398042414355628,0.4252226910454758,300,1,7,256,0.0454932472658404,143,MIN
33,MLP,0.5802924036979675,0.7398042414355628,0.4252226910454758,95,1,7,256,0.0308970586553365,123,MIN
34,MLP,0.5760560035705566,0.7398042414355628,0.4252226910454758,70,1,7,256,0.0076406009467947,172,MIN
35,MLP,25.99009895324707,0.7400990099009901,0.4253200568990042,135,1,21,64,0.046156753169178,147,MIN
36,MLP,0.5739580988883972,0.7398042414355628,0.4252226910454758,111,1,7,256,0.0653856546153608,123,MIN
37,MLP,0.5807799696922302,0.7399507793273175,0.4252710985384252,97,1,14,32,0.0045497354538708,61,MIN
38,MLP,25.9751033782959,0.7402489626556017,0.4253695755841679,125,1,28,128,0.0963684086818009,104,MIN
39,MLP,0.5759084820747375,0.7396257119609438,0.4251637043966323,68,1,4,256,0.0088289862376001,164,MIN
40,MLP,0.5735925436019897,0.7399507793273175,0.4252710985384252,171,1,14,32,0.0268973844129071,118,MIN
41,MLP,0.5743379592895508,0.7398042414355628,0.4252226910454758,84,3,7,256,0.0146585136231916,158,MIN
42,MLP,0.5734605193138123,0.7398042414355628,0.4252226910454758,76,2,7,256,0.025049153582618,146,MIN
43,MLP,0.5754088759422302,0.7398042414355628,0.4252226910454758,65,2,7,256,0.0357199842151584,146,MIN
44,MLP,25.99009895324707,0.7400990099009901,0.4253200568990042,118,2,21,256,0.0541913743893342,188,MIN
45,MLP,0.5744180679321289,0.7398042414355628,0.4252226910454758,103,1,7,256,0.0224218794965381,137,MIN
46,MLP,0.5741826295852661,0.7398042414355628,0.4252226910454758,58,2,7,64,0.0212122369605877,40,MIN
47,MLP,0.5732659101486206,0.7398042414355628,0.4252226910454758,75,1,7,256,0.0375017070070405,99,MIN
48,MLP,0.5753462314605713,0.7399507793273175,0.4252710985384252,74,2,14,128,0.0098100014087362,78,MIN
49,MLP,26.019577026367188,0.7398042414355628,0.4252226910454758,55,2,7,256,0.095887208800441,106,MIN
50,MLP,0.5737242102622986,0.7396257119609438,0.4251637043966323,112,1,4,256,0.034982350789538,97,MIN
51,MLP,0.5738617181777954,0.7398042414355628,0.4252226910454758,86,1,7,256,0.0559243654639654,114,MIN
52,MLP,0.5733925700187683,0.7398042414355628,0.4252226910454758,95,1,7,256,0.0385218262576295,151,MIN
53,MLP,0.5789293050765991,0.7398042414355628,0.4252226910454758,62,1,7,256,0.0015227809229411,55,MIN
54,MLP,0.5732340812683105,0.7398042414355628,0.4252226910454758,75,1,7,256,0.0195134465710561,72,MIN
55,MLP,0.5753312110900879,0.7398042414355628,0.4252226910454758,104,1,7,256,0.0183498875876333,76,MIN
56,MLP,0.5768640041351318,0.7398042414355628,0.4252226910454758,91,1,7,256,0.0370307977943768,68,MIN
57,MLP,25.99009895324707,0.7400990099009901,0.4253200568990042,76,1,21,256,0.0735278154259749,86,MIN
58,MLP,0.573329508304596,0.7402489626556017,0.4253695755841679,62,1,28,32,0.0135860659984435,48,MIN
59,MLP,0.5732292532920837,0.7402489626556017,0.4253695755841679,59,1,28,32,0.0123640686128308,50,MIN
60,MLP,0.5730600357055664,0.7402489626556017,0.4253695755841679,61,1,28,32,0.0123167284486127,36,MIN
61,MLP,0.577975332736969,0.7402489626556017,0.4253695755841679,59,1,28,32,0.0040163422532138,38,MIN
62,MLP,0.574621856212616,0.7402489626556017,0.4253695755841679,50,1,28,32,0.0066287641489557,30,MIN
63,MLP,0.5732703804969788,0.7402489626556017,0.4253695755841679,64,1,28,32,0.0111828979305377,51,MIN
64,MLP,0.5731590390205383,0.7402489626556017,0.4253695755841679,63,1,28,32,0.0116548843258614,49,MIN
65,MLP,0.573168158531189,0.7402489626556017,0.4253695755841679,77,1,28,32,0.0117151162500034,24,MIN
66,MLP,0.5728021264076233,0.7402489626556017,0.4253695755841679,81,1,28,32,0.0173277183828197,14,MIN
67,MLP,0.5767874717712402,0.7402489626556017,0.4253695755841679,86,1,28,32,0.0085601886013206,10,MIN
68,MLP,0.5890748500823975,0.7402489626556017,0.4253695755841679,50,1,28,32,0.0057288631069171,24,MIN
69,MLP,0.5733468532562256,0.7402489626556017,0.4253695755841679,232,1,28,32,0.0161719362454276,18,MIN
70,MLP,0.5745082497596741,0.7402489626556017,0.4253695755841679,251,1,28,32,0.0123579196933312,44,MIN
71,MLP,0.5733434557914734,0.7402489626556017,0.4253695755841679,76,1,28,32,0.0185201860714332,18,MIN
72,MLP,0.5804247856140137,0.7402489626556017,0.4253695755841679,78,1,28,32,0.0107907215087187,60,MIN
73,MLP,0.5772538781166077,0.7402489626556017,0.4253695755841679,68,1,28,32,0.0223358000031527,37,MIN
74,MLP,0.5763518810272217,0.7402489626556017,0.4253695755841679,88,1,28,32,0.007529293380871,33,MIN
75,MLP,0.5738105773925781,0.7402489626556017,0.4253695755841679,72,1,28,32,0.0154254131541099,27,MIN
76,MLP,0.5790298581123352,0.7402489626556017,0.4253695755841679,58,1,28,32,0.0253650424823582,20,MIN
77,MLP,0.5791540145874023,0.7402489626556017,0.4253695755841679,218,1,28,32,0.0032842044747544,56,MIN
78,MLP,0.5730546116828918,0.7402489626556017,0.4253695755841679,82,1,28,32,0.0300859375756897,45,MIN
79,MLP,0.5775022506713867,0.7402489626556017,0.4253695755841679,81,1,28,32,0.0096846229141174,47,MIN
80,MLP,0.5854602456092834,0.7402489626556017,0.4253695755841679,69,1,28,32,0.000398949398615,42,MIN
81,MLP,0.5727897882461548,0.7402489626556017,0.4253695755841679,56,1,28,32,0.0193064305055775,33,MIN
82,MLP,0.5731793642044067,0.7402489626556017,0.4253695755841679,55,1,28,32,0.0298905117895797,24,MIN
83,MLP,0.5731043815612793,0.7402489626556017,0.4253695755841679,56,1,28,32,0.0191036755687934,15,MIN
84,MLP,0.5733843445777893,0.7402489626556017,0.4253695755841679,56,1,28,32,0.0291554746905633,15,MIN
85,MLP,0.5825219750404358,0.7402489626556017,0.4253695755841679,64,1,28,32,0.0122507084361852,33,MIN
86,MLP,0.5733439922332764,0.7402489626556017,0.4253695755841679,54,1,28,32,0.0140236902603041,22,MIN
87,MLP,0.5870157480239868,0.7402489626556017,0.4253695755841679,60,1,28,32,0.0165576709933161,14,MIN
88,MLP,0.580601155757904,0.7402489626556017,0.4253695755841679,68,1,28,32,0.0235177024197756,31,MIN
89,MLP,0.5727779269218445,0.7402489626556017,0.4253695755841679,53,1,28,32,0.0310048530035965,25,MIN
90,MLP,0.5728480219841003,0.7402489626556017,0.4253695755841679,51,1,28,32,0.0295456727900038,25,MIN
91,MLP,0.5784180760383606,0.7402489626556017,0.4253695755841679,50,1,28,32,0.0290727147438105,26,MIN
92,MLP,0.5728988647460938,0.7402489626556017,0.4253695755841679,54,1,28,32,0.0202669458225278,14,MIN
93,MLP,0.5728709101676941,0.7402489626556017,0.4253695755841679,67,1,28,32,0.0199142541821427,12,MIN
94,MLP,0.5728950500488281,0.7402489626556017,0.4253695755841679,65,1,28,32,0.0203802600704798,13,MIN
95,MLP,0.580257773399353,0.7402489626556017,0.4253695755841679,69,1,28,32,0.0197197583401747,14,MIN
96,MLP,0.573602557182312,0.7396257119609438,0.4251637043966323,54,1,4,128,0.0341846574722711,11,MIN
97,MLP,0.574184000492096,0.7402489626556017,0.4253695755841679,82,1,28,64,0.0255687248474071,17,MIN
98,MLP,0.5731456279754639,0.7399507793273175,0.4252710985384252,66,1,14,32,0.0214492429436188,28,MIN
99,MLP,25.9751033782959,0.7402489626556017,0.4253695755841679,72,1,28,32,0.0616641290697388,11,MIN
0,MLP,25.99009895324707,0.7400990099009901,0.42532005689900426,128,1,21,128,0.0597036988505362,55,MAX
1,MLP,0.5749855637550354,0.7399507793273175,0.42527109853842526,135,2,14,64,0.00015395930424945748,41,MAX
2,MLP,26.019577026367188,0.7398042414355628,0.42522269104547583,61,3,7,128,0.09141016054351869,200,MAX
3,MLP,0.5735123753547668,0.7399507793273175,0.42527109853842526,72,2,14,32,0.03737363929851226,162,MAX
4,MLP,26.03742790222168,0.7396257119609438,0.42516370439663237,245,3,4,32,0.0373003695116394,47,MAX
5,MLP,0.5746241807937622,0.7400990099009901,0.42532005689900426,95,2,21,32,0.00026745916741887374,130,MAX
6,MLP,25.89211654663086,0.7410788381742739,0.42564346997140134,152,3,28,64,0.07060299734603082,102,MAX
7,MLP,0.5761942267417908,0.7400990099009901,0.42532005689900426,215,3,21,128,0.0016231009752000626,29,MAX
8,MLP,0.5816840529441833,0.7399507793273175,0.42527109853842526,255,1,14,32,0.00020221031053541778,98,MAX
9,MLP,0.5748966932296753,0.7396257119609438,0.42516370439663237,114,3,4,64,0.0005956393353949051,139,MAX
10,MLP,0.5735610127449036,0.7399507793273175,0.42527109853842526,300,2,14,256,0.009137229860434696,199,MAX
11,MLP,0.5742130875587463,0.7399507793273175,0.42527109853842526,300,2,14,256,0.009037174636892546,195,MAX
12,MLP,0.5736229419708252,0.7399507793273175,0.42527109853842526,178,2,14,256,0.010802348636069225,166,MAX
13,MLP,0.573411226272583,0.7399507793273175,0.42527109853842526,66,2,14,256,0.014236600162384545,168,MAX
14,MLP,0.5719954967498779,0.7410788381742739,0.42564346997140134,52,1,28,32,0.021742734891443377,161,MAX
15,MLP,0.5852211117744446,0.7410788381742739,0.42564346997140134,50,1,28,256,0.0032471044632392514,164,MAX
16,MLP,0.5764289498329163,0.7410788381742739,0.42564346997140134,89,1,28,32,0.0029518609155476457,79,MAX
17,MLP,0.5738587975502014,0.7398042414355628,0.42522269104547583,176,1,7,256,0.017930754577552017,135,MAX
18,MLP,0.5723157525062561,0.7410788381742739,0.42564346997140134,92,1,28,32,0.021640299989487386,172,MAX
19,MLP,0.572335958480835,0.7410788381742739,0.42564346997140134,97,1,28,32,0.02628327133534124,122,MAX
20,MLP,0.5774819850921631,0.7410788381742739,0.42564346997140134,150,1,28,32,0.004434907481975158,180,MAX
21,MLP,0.5719948410987854,0.7410788381742739,0.42564346997140134,97,1,28,32,0.02490286383075214,121,MAX
22,MLP,0.5767433047294617,0.7410788381742739,0.42564346997140134,83,1,28,32,0.022122258495272752,153,MAX
23,MLP,0.5719298720359802,0.7410788381742739,0.42564346997140134,114,1,28,32,0.0058861375917182894,116,MAX
24,MLP,0.57193523645401,0.7410788381742739,0.42564346997140134,115,1,28,32,0.005238927757398862,82,MAX
25,MLP,0.5765677690505981,0.7410788381742739,0.42564346997140134,126,1,28,32,0.00540893880580755,83,MAX
26,MLP,0.5779862403869629,0.7410788381742739,0.42564346997140134,154,1,28,32,0.00148556869953852,115,MAX
27,MLP,0.5742297172546387,0.7410788381742739,0.42564346997140134,111,1,28,32,0.0012336438115749199,70,MAX
28,MLP,0.5744783878326416,0.7398042414355628,0.42522269104547583,199,1,7,32,0.0064571765092311315,11,MAX
29,MLP,0.5785846710205078,0.7396257119609438,0.42516370439663237,130,1,4,128,0.0025148378118305392,90,MAX
30,MLP,0.5762279033660889,0.7400990099009901,0.42532005689900426,109,2,21,64,0.0005779844347201114,113,MAX
31,MLP,0.5722161531448364,0.7410788381742739,0.42564346997140134,50,1,28,32,0.042834373656915295,65,MAX
32,MLP,0.5740888118743896,0.7410788381742739,0.42564346997140134,75,1,28,32,0.012708935002825461,151,MAX
33,MLP,0.5719259977340698,0.7410788381742739,0.42564346997140134,119,1,28,32,0.007354950540454239,144,MAX
34,MLP,0.5790997743606567,0.7410788381742739,0.42564346997140134,141,1,28,128,0.00770745123928089,109,MAX
35,MLP,0.580707311630249,0.7410788381742739,0.42564346997140134,116,1,28,32,0.0039445906002110375,146,MAX
36,MLP,0.5755493640899658,0.7398042414355628,0.42522269104547583,134,2,7,32,0.005810394944314677,128,MAX
37,MLP,0.5749902725219727,0.7396257119609438,0.42516370439663237,168,1,4,64,0.0020335792548324934,121,MAX
38,MLP,25.99009895324707,0.7400990099009901,0.42532005689900426,103,1,21,32,0.09045096800333656,100,MAX
39,MLP,25.89211654663086,0.7410788381742739,0.42564346997140134,79,1,28,32,0.04041948888406894,57,MAX
40,MLP,0.574914276599884,0.7410788381742739,0.42564346997140134,124,2,28,128,0.0008213403913997741,141,MAX
41,MLP,0.572246253490448,0.7410788381742739,0.42564346997140134,58,1,28,32,0.030818190583545596,178,MAX
42,MLP,0.5777939558029175,0.7410788381742739,0.42564346997140134,70,1,28,32,0.00010024890448254318,157,MAX
43,MLP,0.57242751121521,0.7410788381742739,0.42564346997140134,101,1,28,32,0.014725537173610644,90,MAX
44,MLP,0.57200688123703,0.7410788381742739,0.42564346997140134,163,1,28,32,0.007793751294135393,125,MAX
45,MLP,25.99009895324707,0.7400990099009901,0.42532005689900426,146,2,21,64,0.056998985298321495,133,MAX
46,MLP,0.5746146440505981,0.7396257119609438,0.42516370439663237,194,1,4,32,0.017202278779959446,143,MAX
47,MLP,0.5727639198303223,0.7410788381742739,0.42564346997140134,119,3,28,32,0.010685084026635023,188,MAX
48,MLP,0.5806156396865845,0.7410788381742739,0.42564346997140134,83,1,28,32,0.004489328543128229,108,MAX
49,MLP,0.5735155940055847,0.7398042414355628,0.42522269104547583,60,1,7,128,0.05170639338127811,94,MAX
50,MLP,26.00492286682129,0.7399507793273175,0.42527109853842526,137,2,14,32,0.031571270051068176,82,MAX
51,MLP,0.571983814239502,0.7410788381742739,0.42564346997140134,154,1,28,32,0.007965793658257543,124,MAX
52,MLP,0.5722473859786987,0.7410788381742739,0.42564346997140134,106,1,28,32,0.011289103170118631,103,MAX
53,MLP,0.5774657130241394,0.7410788381742739,0.42564346997140134,88,1,28,32,0.0035191959388947043,116,MAX
54,MLP,0.572894811630249,0.7410788381742739,0.42564346997140134,162,1,28,32,0.00723605805529346,134,MAX
55,MLP,0.571940541267395,0.7410788381742739,0.42564346997140134,232,1,28,256,0.020767286756239352,159,MAX
56,MLP,0.5749016404151917,0.7410788381742739,0.42564346997140134,227,1,28,256,0.0050733446481637514,146,MAX
57,MLP,0.5734010338783264,0.7410788381742739,0.42564346997140134,244,1,28,256,0.009266514175805771,120,MAX
58,MLP,0.572907567024231,0.7410788381742739,0.42564346997140134,183,1,28,256,0.017770256698367584,37,MAX
59,MLP,0.5756524801254272,0.7399507793273175,0.42527109853842526,261,1,14,256,0.002317952683122945,128,MAX
60,MLP,0.5722625255584717,0.7410788381742739,0.42564346997140134,121,1,28,256,0.025850725106910676,152,MAX
61,MLP,25.89211654663086,0.7410788381742739,0.42564346997140134,267,1,28,32,0.02174089617154501,161,MAX
62,MLP,0.5724648237228394,0.7410788381742739,0.42564346997140134,274,1,28,32,0.01438752761171992,175,MAX
63,MLP,0.5841948986053467,0.7410788381742739,0.42564346997140134,211,1,28,64,0.0030990062082283977,168,MAX
64,MLP,0.5719723105430603,0.7410788381742739,0.42564346997140134,96,1,28,32,0.006368712144080129,137,MAX
65,MLP,0.6159055829048157,0.7396257119609438,0.42516370439663237,97,1,4,32,0.006092107179469772,137,MAX
66,MLP,0.5737543702125549,0.7400990099009901,0.42532005689900426,111,1,21,256,0.009960112093842982,112,MAX
67,MLP,0.5753428339958191,0.7410788381742739,0.42564346997140134,131,1,28,32,0.004546324933119933,73,MAX
68,MLP,0.5785317420959473,0.7398042414355628,0.42522269104547583,90,1,7,32,0.007948428636668023,131,MAX
69,MLP,0.5742749571800232,0.7410788381742739,0.42564346997140134,157,1,28,128,0.006319793474807668,149,MAX
70,MLP,0.5719200968742371,0.7410788381742739,0.42564346997140134,143,2,28,32,0.012118755284057474,118,MAX
71,MLP,0.5725681781768799,0.7410788381742739,0.42564346997140134,149,3,28,32,0.012993454054229631,119,MAX
